timestamp,box,land,population
2016-12-26 23:00:00+00:00,3.8337313731720375,3.6602072141657027,3.497326289584058
2016-12-27 00:00:00+00:00,3.663996478816482,3.523295035096497,3.340321101199791
2016-12-27 01:00:00+00:00,3.568149836628878,3.500592024802602,3.3052749080947583
2016-12-27 02:00:00+00:00,3.4771826896501445,3.482881603606577,3.2928112069880044
2016-12-27 03:00:00+00:00,3.410235726734831,3.4881491472892248,3.2749027172996
2016-12-27 04:00:00+00:00,3.355989777730065,3.484622106194531,3.2459947855599025
2016-12-27 05:00:00+00:00,3.2996007173656365,3.4849269555827305,3.2260120904091156
2016-12-27 06:00:00+00:00,3.2442525205531783,3.5220993339001567,3.2687083931846783
2016-12-27 07:00:00+00:00,3.2141372952992824,3.5877193047108595,3.3638301005286313
2016-12-27 08:00:00+00:00,3.269360170268649,3.6989621993950057,3.4705715297656026
2016-12-27 09:00:00+00:00,3.646889295096199,4.033623833596054,3.8137864760987545
2016-12-27 10:00:00+00:00,4.283518689972152,4.663636094106655,4.494755376399257
2016-12-27 11:00:00+00:00,4.813749559140158,5.182324142215965,5.10416902822009
2016-12-27 12:00:00+00:00,5.147902636341656,5.538842343641459,5.574271620053234
2016-12-27 13:00:00+00:00,5.338179278471455,5.763540461253613,5.871596030470965
2016-12-27 14:00:00+00:00,5.31819324776003,5.768526622512404,5.892249127722439
2016-12-27 15:00:00+00:00,5.011901328096513,5.547938833983991,5.6683945329350625
2016-12-27 16:00:00+00:00,4.509582299751303,5.1056568660385695,5.171564759838373
2016-12-27 17:00:00+00:00,4.155395233999178,4.806199674009612,4.8492838698724245
2016-12-27 18:00:00+00:00,3.966738931971083,4.677404232281054,4.6985326473099045
2016-12-27 19:00:00+00:00,3.8006155287900416,4.566844365620957,4.53012059819969
2016-12-27 20:00:00+00:00,3.6884424718148674,4.504972644630854,4.446762987729926
2016-12-27 21:00:00+00:00,3.586299557296888,4.43930033357459,4.311768621919355
2016-12-27 22:00:00+00:00,3.473932008014186,4.346373725507172,4.218993702141445
2016-12-27 23:00:00+00:00,3.358385709112327,4.25432137191445,4.122061066254819
2016-12-28 00:00:00+00:00,3.289104514608557,4.161982435151217,4.037217012456296
2016-12-28 01:00:00+00:00,3.1879102211969546,4.046794589487193,3.931462243142254
2016-12-28 02:00:00+00:00,3.062496985215146,3.8893539201048273,3.73517305289066
2016-12-28 03:00:00+00:00,2.9111035704761523,3.7256647763601247,3.5811742248808884
2016-12-28 04:00:00+00:00,2.791265705072057,3.561438909665522,3.4259851263731287
2016-12-28 05:00:00+00:00,2.6697616616882707,3.4180990206971025,3.2695772659615248
2016-12-28 06:00:00+00:00,2.568601404913398,3.304626339042366,3.155611536482369
2016-12-28 07:00:00+00:00,2.5108170017630966,3.2307618207668116,3.0923220699869125
2016-12-28 08:00:00+00:00,2.520264088682425,3.2330096917248308,3.0835150516296133
2016-12-28 09:00:00+00:00,2.9637789718048073,3.5900384371897176,3.4190506401361414
2016-12-28 10:00:00+00:00,3.5500777961406285,4.128055152388568,3.9272907520065354
2016-12-28 11:00:00+00:00,4.009034600232086,4.565420712042374,4.344581560875461
2016-12-28 12:00:00+00:00,4.337818507948854,4.863730556994517,4.625165620135267
2016-12-28 13:00:00+00:00,4.4746305516036236,5.000656006480132,4.766474488675855
2016-12-28 14:00:00+00:00,4.400905358433647,4.926360514235977,4.735417884686288
2016-12-28 15:00:00+00:00,4.017832083121863,4.558277508254959,4.401743440369992
2016-12-28 16:00:00+00:00,3.4278782431252157,4.031291850567595,3.89829035644813
2016-12-28 17:00:00+00:00,3.0194325547418135,3.6630728659552263,3.49416094404389
2016-12-28 18:00:00+00:00,2.629345272488855,3.310502628512072,3.114860486472335
